product_name,category,platform,price,rating,delivery_days,discount,popularity
AI Basics Model 42,Books,Meesho,6254,4.4,3,26,3
Data Science Model 43,Books,Meesho,6391,4.5,4,29,4
Algorithms Model 44,Books,Meesho,6528,4.6,5,32,5
DBMS Concepts Model 45,Books,Meesho,6665,4.7,1,35,6
Machine Learning Model 46,Books,Meesho,6802,4.8,2,38,7
Deep Learning Model 47,Books,Meesho,6939,4.9,3,41,8
NLP Handbook Model 48,Books,Meesho,7076,3.8,4,44,9
Operating Systems Model 49,Books,Meesho,7213,3.9,5,47,10
Computer Networks Model 50,Books,Meesho,7350,4.0,1,0,1
Python Guide Model 1,Books,Nykaa,637,3.9,2,3,2
AI Basics Model 2,Books,Nykaa,774,4.0,3,6,3
Data Science Model 3,Books,Nykaa,911,4.1,4,9,4
Algorithms Model 4,Books,Nykaa,1048,4.2,5,12,5
DBMS Concepts Model 5,Books,Nykaa,1185,4.3,1,15,6
Machine Learning Model 6,Books,Nykaa,1322,4.4,2,18,7
Deep Learning Model 7,Books,Nykaa,1459,4.5,3,21,8
NLP Handbook Model 8,Books,Nykaa,1596,4.6,4,24,9
Operating Systems Model 9,Books,Nykaa,1733,4.7,5,27,10
Computer Networks Model 10,Books,Nykaa,1870,4.8,1,30,1
Python Guide Model 11,Books,Nykaa,2007,4.9,2,33,2
AI Basics Model 12,Books,Nykaa,2144,3.8,3,36,3
Data Science Model 13,Books,Nykaa,2281,3.9,4,39,4
Algorithms Model 14,Books,Nykaa,2418,4.0,5,42,5
DBMS Concepts Model 15,Books,Nykaa,2555,4.1,1,45,6
Machine Learning Model 16,Books,Nykaa,2692,4.2,2,48,7
Deep Learning Model 17,Books,Nykaa,2829,4.3,3,1,8
NLP Handbook Model 18,Books,Nykaa,2966,4.4,4,4,9
Operating Systems Model 19,Books,Nykaa,3103,4.5,5,7,10
Computer Networks Model 20,Books,Nykaa,3240,4.6,1,10,1
Python Guide Model 21,Books,Nykaa,3377,4.7,2,13,2
AI Basics Model 22,Books,Nykaa,3514,4.8,3,16,3
Data Science Model 23,Books,Nykaa,3651,4.9,4,19,4
Algorithms Model 24,Books,Nykaa,3788,3.8,5,22,5
DBMS Concepts Model 25,Books,Nykaa,3925,3.9,1,25,6
Machine Learning Model 26,Books,Nykaa,4062,4.0,2,28,7
Deep Learning Model 27,Books,Nykaa,4199,4.1,3,31,8
NLP Handbook Model 28,Books,Nykaa,4336,4.2,4,34,9
Operating Systems Model 29,Books,Nykaa,4473,4.3,5,37,10
Computer Networks Model 30,Books,Nykaa,4610,4.4,1,40,1
Python Guide Model 31,Books,Nykaa,4747,4.5,2,43,2
AI Basics Model 32,Books,Nykaa,4884,4.6,3,46,3
Data Science Model 33,Books,Nykaa,5021,4.7,4,49,4
Algorithms Model 34,Books,Nykaa,5158,4.8,5,2,5
DBMS Concepts Model 35,Books,Nykaa,5295,4.9,1,5,6
Machine Learning Model 36,Books,Nykaa,5432,3.8,2,8,7
Deep Learning Model 37,Books,Nykaa,5569,3.9,3,11,8
NLP Handbook Model 38,Books,Nykaa,5706,4.0,4,14,9
Operating Systems Model 39,Books,Nykaa,5843,4.1,5,17,10
Computer Networks Model 40,Books,Nykaa,5980,4.2,1,20,1
Python Guide Model 41,Books,Nykaa,6117,4.3,2,23,2
AI Basics Model 42,Books,Nykaa,6254,4.4,3,26,3
Data Science Model 43,Books,Nykaa,6391,4.5,4,29,4
Algorithms Model 44,Books,Nykaa,6528,4.6,5,32,5
DBMS Concepts Model 45,Books,Nykaa,6665,4.7,1,35,6
Machine Learning Model 46,Books,Nykaa,6802,4.8,2,38,7
Deep Learning Model 47,Books,Nykaa,6939,4.9,3,41,8
NLP Handbook Model 48,Books,Nykaa,7076,3.8,4,44,9
Operating Systems Model 49,Books,Nykaa,7213,3.9,5,47,10
Computer Networks Model 50,Books,Nykaa,7350,4.0,1,0,1
Mixer Grinder Model 1,Kitchen,Amazon,637,3.9,2,3,2
Air Fryer Model 2,Kitchen,Amazon,774,4.0,3,6,3
Rice Cooker Model 3,Kitchen,Amazon,911,4.1,4,9,4
Induction Stove Model 4,Kitchen,Amazon,1048,4.2,5,12,5
Microwave Oven Model 5,Kitchen,Amazon,1185,4.3,1,15,6
Toaster Model 6,Kitchen,Amazon,1322,4.4,2,18,7
Electric Kettle Model 7,Kitchen,Amazon,1459,4.5,3,21,8
Juicer Model 8,Kitchen,Amazon,1596,4.6,4,24,9
Coffee Maker Model 9,Kitchen,Amazon,1733,4.7,5,27,10
Chopper Model 10,Kitchen,Amazon,1870,4.8,1,30,1
Mixer Grinder Model 11,Kitchen,Amazon,2007,4.9,2,33,2
Air Fryer Model 12,Kitchen,Amazon,2144,3.8,3,36,3
Rice Cooker Model 13,Kitchen,Amazon,2281,3.9,4,39,4
Induction Stove Model 14,Kitchen,Amazon,2418,4.0,5,42,5
Microwave Oven Model 15,Kitchen,Amazon,2555,4.1,1,45,6
Toaster Model 16,Kitchen,Amazon,2692,4.2,2,48,7
Electric Kettle Model 17,Kitchen,Amazon,2829,4.3,3,1,8
Juicer Model 18,Kitchen,Amazon,2966,4.4,4,4,9
Coffee Maker Model 19,Kitchen,Amazon,3103,4.5,5,7,10
Chopper Model 20,Kitchen,Amazon,3240,4.6,1,10,1
Mixer Grinder Model 21,Kitchen,Amazon,3377,4.7,2,13,2
Air Fryer Model 22,Kitchen,Amazon,3514,4.8,3,16,3
Rice Cooker Model 23,Kitchen,Amazon,3651,4.9,4,19,4
Induction Stove Model 24,Kitchen,Amazon,3788,3.8,5,22,5
Microwave Oven Model 25,Kitchen,Amazon,3925,3.9,1,25,6
Toaster Model 26,Kitchen,Amazon,4062,4.0,2,28,7
Electric Kettle Model 27,Kitchen,Amazon,4199,4.1,3,31,8
Juicer Model 28,Kitchen,Amazon,4336,4.2,4,34,9
Coffee Maker Model 29,Kitchen,Amazon,4473,4.3,5,37,10
Chopper Model 30,Kitchen,Amazon,4610,4.4,1,40,1
Mixer Grinder Model 31,Kitchen,Amazon,4747,4.5,2,43,2
Air Fryer Model 32,Kitchen,Amazon,4884,4.6,3,46,3
Rice Cooker Model 33,Kitchen,Amazon,5021,4.7,4,49,4
Induction Stove Model 34,Kitchen,Amazon,5158,4.8,5,2,5
Microwave Oven Model 35,Kitchen,Amazon,5295,4.9,1,5,6
Toaster Model 36,Kitchen,Amazon,5432,3.8,2,8,7
Electric Kettle Model 37,Kitchen,Amazon,5569,3.9,3,11,8
Juicer Model 38,Kitchen,Amazon,5706,4.0,4,14,9
Coffee Maker Model 39,Kitchen,Amazon,5843,4.1,5,17,10
Chopper Model 40,Kitchen,Amazon,5980,4.2,1,20,1
Mixer Grinder Model 41,Kitchen,Amazon,6117,4.3,2,23,2
Air Fryer Model 42,Kitchen,Amazon,6254,4.4,3,26,3
Rice Cooker Model 43,Kitchen,Amazon,6391,4.5,4,29,4
Induction Stove Model 44,Kitchen,Amazon,6528,4.6,5,32,5
Microwave Oven Model 45,Kitchen,Amazon,6665,4.7,1,35,6
Toaster Model 46,Kitchen,Amazon,6802,4.8,2,38,7
Electric Kettle Model 47,Kitchen,Amazon,6939,4.9,3,41,8
Juicer Model 48,Kitchen,Amazon,7076,3.8,4,44,9
Coffee Maker Model 49,Kitchen,Amazon,7213,3.9,5,47,10
Chopper Model 50,Kitchen,Amazon,7350,4.0,1,0,1
Mixer Grinder Model 1,Kitchen,Flipkart,637,3.9,2,3,2
Air Fryer Model 2,Kitchen,Flipkart,774,4.0,3,6,3
Rice Cooker Model 3,Kitchen,Flipkart,911,4.1,4,9,4
Induction Stove Model 4,Kitchen,Flipkart,1048,4.2,5,12,5
Microwave Oven Model 5,Kitchen,Flipkart,1185,4.3,1,15,6
Toaster Model 6,Kitchen,Flipkart,1322,4.4,2,18,7
Electric Kettle Model 7,Kitchen,Flipkart,1459,4.5,3,21,8
Juicer Model 8,Kitchen,Flipkart,1596,4.6,4,24,9
Coffee Maker Model 9,Kitchen,Flipkart,1733,4.7,5,27,10
Chopper Model 10,Kitchen,Flipkart,1870,4.8,1,30,1
Mixer Grinder Model 11,Kitchen,Flipkart,2007,4.9,2,33,2
Air Fryer Model 12,Kitchen,Flipkart,2144,3.8,3,36,3
Rice Cooker Model 13,Kitchen,Flipkart,2281,3.9,4,39,4
Induction Stove Model 14,Kitchen,Flipkart,2418,4.0,5,42,5
Microwave Oven Model 15,Kitchen,Flipkart,2555,4.1,1,45,6
Toaster Model 16,Kitchen,Flipkart,2692,4.2,2,48,7
Electric Kettle Model 17,Kitchen,Flipkart,2829,4.3,3,1,8
Juicer Model 18,Kitchen,Flipkart,2966,4.4,4,4,9
Coffee Maker Model 19,Kitchen,Flipkart,3103,4.5,5,7,10
Chopper Model 20,Kitchen,Flipkart,3240,4.6,1,10,1
Mixer Grinder Model 21,Kitchen,Flipkart,3377,4.7,2,13,2
Air Fryer Model 22,Kitchen,Flipkart,3514,4.8,3,16,3
Rice Cooker Model 23,Kitchen,Flipkart,3651,4.9,4,19,4
Induction Stove Model 24,Kitchen,Flipkart,3788,3.8,5,22,5
Microwave Oven Model 25,Kitchen,Flipkart,3925,3.9,1,25,6
Toaster Model 26,Kitchen,Flipkart,4062,4.0,2,28,7
Electric Kettle Model 27,Kitchen,Flipkart,4199,4.1,3,31,8
Juicer Model 28,Kitchen,Flipkart,4336,4.2,4,34,9
Coffee Maker Model 29,Kitchen,Flipkart,4473,4.3,5,37,10
Chopper Model 30,Kitchen,Flipkart,4610,4.4,1,40,1
Mixer Grinder Model 31,Kitchen,Flipkart,4747,4.5,2,43,2
Air Fryer Model 32,Kitchen,Flipkart,4884,4.6,3,46,3
Rice Cooker Model 33,Kitchen,Flipkart,5021,4.7,4,49,4
Induction Stove Model 34,Kitchen,Flipkart,5158,4.8,5,2,5
Microwave Oven Model 35,Kitchen,Flipkart,5295,4.9,1,5,6
Toaster Model 36,Kitchen,Flipkart,5432,3.8,2,8,7
Electric Kettle Model 37,Kitchen,Flipkart,5569,3.9,3,11,8
Juicer Model 38,Kitchen,Flipkart,5706,4.0,4,14,9
Coffee Maker Model 39,Kitchen,Flipkart,5843,4.1,5,17,10
Chopper Model 40,Kitchen,Flipkart,5980,4.2,1,20,1
Mixer Grinder Model 41,Kitchen,Flipkart,6117,4.3,2,23,2
Air Fryer Model 42,Kitchen,Flipkart,6254,4.4,3,26,3
Rice Cooker Model 43,Kitchen,Flipkart,6391,4.5,4,29,4
Induction Stove Model 44,Kitchen,Flipkart,6528,4.6,5,32,5
Microwave Oven Model 45,Kitchen,Flipkart,6665,4.7,1,35,6
Toaster Model 46,Kitchen,Flipkart,6802,4.8,2,38,7
Electric Kettle Model 47,Kitchen,Flipkart,6939,4.9,3,41,8
Juicer Model 48,Kitchen,Flipkart,7076,3.8,4,44,9
Coffee Maker Model 49,Kitchen,Flipkart,7213,3.9,5,47,10
Chopper Model 50,Kitchen,Flipkart,7350,4.0,1,0,1
Mixer Grinder Model 1,Kitchen,Myntra,637,3.9,2,3,2
Air Fryer Model 2,Kitchen,Myntra,774,4.0,3,6,3
Rice Cooker Model 3,Kitchen,Myntra,911,4.1,4,9,4
Induction Stove Model 4,Kitchen,Myntra,1048,4.2,5,12,5
Microwave Oven Model 5,Kitchen,Myntra,1185,4.3,1,15,6
Toaster Model 6,Kitchen,Myntra,1322,4.4,2,18,7
Electric Kettle Model 7,Kitchen,Myntra,1459,4.5,3,21,8
Juicer Model 8,Kitchen,Myntra,1596,4.6,4,24,9
Coffee Maker Model 9,Kitchen,Myntra,1733,4.7,5,27,10
Chopper Model 10,Kitchen,Myntra,1870,4.8,1,30,1
Mixer Grinder Model 11,Kitchen,Myntra,2007,4.9,2,33,2
Air Fryer Model 12,Kitchen,Myntra,2144,3.8,3,36,3
Rice Cooker Model 13,Kitchen,Myntra,2281,3.9,4,39,4
Induction Stove Model 14,Kitchen,Myntra,2418,4.0,5,42,5
Microwave Oven Model 15,Kitchen,Myntra,2555,4.1,1,45,6
Toaster Model 16,Kitchen,Myntra,2692,4.2,2,48,7
Electric Kettle Model 17,Kitchen,Myntra,2829,4.3,3,1,8
Juicer Model 18,Kitchen,Myntra,2966,4.4,4,4,9
Coffee Maker Model 19,Kitchen,Myntra,3103,4.5,5,7,10
Chopper Model 20,Kitchen,Myntra,3240,4.6,1,10,1
Mixer Grinder Model 21,Kitchen,Myntra,3377,4.7,2,13,2
Air Fryer Model 22,Kitchen,Myntra,3514,4.8,3,16,3
Rice Cooker Model 23,Kitchen,Myntra,3651,4.9,4,19,4
Induction Stove Model 24,Kitchen,Myntra,3788,3.8,5,22,5
Microwave Oven Model 25,Kitchen,Myntra,3925,3.9,1,25,6
Toaster Model 26,Kitchen,Myntra,4062,4.0,2,28,7
Electric Kettle Model 27,Kitchen,Myntra,4199,4.1,3,31,8
Juicer Model 28,Kitchen,Myntra,4336,4.2,4,34,9
Coffee Maker Model 29,Kitchen,Myntra,4473,4.3,5,37,10
Chopper Model 30,Kitchen,Myntra,4610,4.4,1,40,1
Mixer Grinder Model 31,Kitchen,Myntra,4747,4.5,2,43,2
Air Fryer Model 32,Kitchen,Myntra,4884,4.6,3,46,3
Rice Cooker Model 33,Kitchen,Myntra,5021,4.7,4,49,4
Induction Stove Model 34,Kitchen,Myntra,5158,4.8,5,2,5
Microwave Oven Model 35,Kitchen,Myntra,5295,4.9,1,5,6
Toaster Model 36,Kitchen,Myntra,5432,3.8,2,8,7
Electric Kettle Model 37,Kitchen,Myntra,5569,3.9,3,11,8
Juicer Model 38,Kitchen,Myntra,5706,4.0,4,14,9
Coffee Maker Model 39,Kitchen,Myntra,5843,4.1,5,17,10
Chopper Model 40,Kitchen,Myntra,5980,4.2,1,20,1
Mixer Grinder Model 41,Kitchen,Myntra,6117,4.3,2,23,2
Air Fryer Model 42,Kitchen,Myntra,6254,4.4,3,26,3
Rice Cooker Model 43,Kitchen,Myntra,6391,4.5,4,29,4
Induction Stove Model 44,Kitchen,Myntra,6528,4.6,5,32,5
Microwave Oven Model 45,Kitchen,Myntra,6665,4.7,1,35,6
Toaster Model 46,Kitchen,Myntra,6802,4.8,2,38,7
Electric Kettle Model 47,Kitchen,Myntra,6939,4.9,3,41,8
Juicer Model 48,Kitchen,Myntra,7076,3.8,4,44,9
Coffee Maker Model 49,Kitchen,Myntra,7213,3.9,5,47,10
Chopper Model 50,Kitchen,Myntra,7350,4.0,1,0,1
Mixer Grinder Model 1,Kitchen,Ajio,637,3.9,2,3,2
Air Fryer Model 2,Kitchen,Ajio,774,4.0,3,6,3
Rice Cooker Model 3,Kitchen,Ajio,911,4.1,4,9,4
Induction Stove Model 4,Kitchen,Ajio,1048,4.2,5,12,5
Microwave Oven Model 5,Kitchen,Ajio,1185,4.3,1,15,6
Toaster Model 6,Kitchen,Ajio,1322,4.4,2,18,7
Electric Kettle Model 7,Kitchen,Ajio,1459,4.5,3,21,8
Juicer Model 8,Kitchen,Ajio,1596,4.6,4,24,9
Coffee Maker Model 9,Kitchen,Ajio,1733,4.7,5,27,10
Chopper Model 10,Kitchen,Ajio,1870,4.8,1,30,1
Mixer Grinder Model 11,Kitchen,Ajio,2007,4.9,2,33,2
Air Fryer Model 12,Kitchen,Ajio,2144,3.8,3,36,3
Rice Cooker Model 13,Kitchen,Ajio,2281,3.9,4,39,4
Induction Stove Model 14,Kitchen,Ajio,2418,4.0,5,42,5
Microwave Oven Model 15,Kitchen,Ajio,2555,4.1,1,45,6
Toaster Model 16,Kitchen,Ajio,2692,4.2,2,48,7
Electric Kettle Model 17,Kitchen,Ajio,2829,4.3,3,1,8
Juicer Model 18,Kitchen,Ajio,2966,4.4,4,4,9
Coffee Maker Model 19,Kitchen,Ajio,3103,4.5,5,7,10
Chopper Model 20,Kitchen,Ajio,3240,4.6,1,10,1
Mixer Grinder Model 21,Kitchen,Ajio,3377,4.7,2,13,2
Air Fryer Model 22,Kitchen,Ajio,3514,4.8,3,16,3
Rice Cooker Model 23,Kitchen,Ajio,3651,4.9,4,19,4
Induction Stove Model 24,Kitchen,Ajio,3788,3.8,5,22,5
Microwave Oven Model 25,Kitchen,Ajio,3925,3.9,1,25,6
Toaster Model 26,Kitchen,Ajio,4062,4.0,2,28,7
Electric Kettle Model 27,Kitchen,Ajio,4199,4.1,3,31,8
Juicer Model 28,Kitchen,Ajio,4336,4.2,4,34,9
Coffee Maker Model 29,Kitchen,Ajio,4473,4.3,5,37,10
Chopper Model 30,Kitchen,Ajio,4610,4.4,1,40,1
Mixer Grinder Model 31,Kitchen,Ajio,4747,4.5,2,43,2
Air Fryer Model 32,Kitchen,Ajio,4884,4.6,3,46,3
Rice Cooker Model 33,Kitchen,Ajio,5021,4.7,4,49,4
Induction Stove Model 34,Kitchen,Ajio,5158,4.8,5,2,5
Microwave Oven Model 35,Kitchen,Ajio,5295,4.9,1,5,6
Toaster Model 36,Kitchen,Ajio,5432,3.8,2,8,7
Electric Kettle Model 37,Kitchen,Ajio,5569,3.9,3,11,8
Juicer Model 38,Kitchen,Ajio,5706,4.0,4,14,9
Coffee Maker Model 39,Kitchen,Ajio,5843,4.1,5,17,10
Chopper Model 40,Kitchen,Ajio,5980,4.2,1,20,1
Mixer Grinder Model 41,Kitchen,Ajio,6117,4.3,2,23,2
Air Fryer Model 42,Kitchen,Ajio,6254,4.4,3,26,3
Rice Cooker Model 43,Kitchen,Ajio,6391,4.5,4,29,4
Induction Stove Model 44,Kitchen,Ajio,6528,4.6,5,32,5
Microwave Oven Model 45,Kitchen,Ajio,6665,4.7,1,35,6
Toaster Model 46,Kitchen,Ajio,6802,4.8,2,38,7
Electric Kettle Model 47,Kitchen,Ajio,6939,4.9,3,41,8
Juicer Model 48,Kitchen,Ajio,7076,3.8,4,44,9
Coffee Maker Model 49,Kitchen,Ajio,7213,3.9,5,47,10
Chopper Model 50,Kitchen,Ajio,7350,4.0,1,0,1
Mixer Grinder Model 1,Kitchen,Meesho,637,3.9,2,3,2
Air Fryer Model 2,Kitchen,Meesho,774,4.0,3,6,3
Rice Cooker Model 3,Kitchen,Meesho,911,4.1,4,9,4
Induction Stove Model 4,Kitchen,Meesho,1048,4.2,5,12,5
Microwave Oven Model 5,Kitchen,Meesho,1185,4.3,1,15,6
Toaster Model 6,Kitchen,Meesho,1322,4.4,2,18,7
Electric Kettle Model 7,Kitchen,Meesho,1459,4.5,3,21,8
Juicer Model 8,Kitchen,Meesho,1596,4.6,4,24,9
Coffee Maker Model 9,Kitchen,Meesho,1733,4.7,5,27,10
Chopper Model 10,Kitchen,Meesho,1870,4.8,1,30,1
Mixer Grinder Model 11,Kitchen,Meesho,2007,4.9,2,33,2
Air Fryer Model 12,Kitchen,Meesho,2144,3.8,3,36,3
Rice Cooker Model 13,Kitchen,Meesho,2281,3.9,4,39,4
Induction Stove Model 14,Kitchen,Meesho,2418,4.0,5,42,5
Microwave Oven Model 15,Kitchen,Meesho,2555,4.1,1,45,6
Toaster Model 16,Kitchen,Meesho,2692,4.2,2,48,7
Electric Kettle Model 17,Kitchen,Meesho,2829,4.3,3,1,8
Juicer Model 18,Kitchen,Meesho,2966,4.4,4,4,9
Coffee Maker Model 19,Kitchen,Meesho,3103,4.5,5,7,10
Chopper Model 20,Kitchen,Meesho,3240,4.6,1,10,1
Mixer Grinder Model 21,Kitchen,Meesho,3377,4.7,2,13,2
Air Fryer Model 22,Kitchen,Meesho,3514,4.8,3,16,3
Rice Cooker Model 23,Kitchen,Meesho,3651,4.9,4,19,4
Induction Stove Model 24,Kitchen,Meesho,3788,3.8,5,22,5
Microwave Oven Model 25,Kitchen,Meesho,3925,3.9,1,25,6
Toaster Model 26,Kitchen,Meesho,4062,4.0,2,28,7
Electric Kettle Model 27,Kitchen,Meesho,4199,4.1,3,31,8
Juicer Model 28,Kitchen,Meesho,4336,4.2,4,34,9
Coffee Maker Model 29,Kitchen,Meesho,4473,4.3,5,37,10
Chopper Model 30,Kitchen,Meesho,4610,4.4,1,40,1
Mixer Grinder Model 31,Kitchen,Meesho,4747,4.5,2,43,2
Air Fryer Model 32,Kitchen,Meesho,4884,4.6,3,46,3
Rice Cooker Model 33,Kitchen,Meesho,5021,4.7,4,49,4
Induction Stove Model 34,Kitchen,Meesho,5158,4.8,5,2,5
Microwave Oven Model 35,Kitchen,Meesho,5295,4.9,1,5,6
Toaster Model 36,Kitchen,Meesho,5432,3.8,2,8,7
Electric Kettle Model 37,Kitchen,Meesho,5569,3.9,3,11,8
Juicer Model 38,Kitchen,Meesho,5706,4.0,4,14,9
Coffee Maker Model 39,Kitchen,Meesho,5843,4.1,5,17,10
Chopper Model 40,Kitchen,Meesho,5980,4.2,1,20,1
Mixer Grinder Model 41,Kitchen,Meesho,6117,4.3,2,23,2
Air Fryer Model 42,Kitchen,Meesho,6254,4.4,3,26,3
Rice Cooker Model 43,Kitchen,Meesho,6391,4.5,4,29,4
Induction Stove Model 44,Kitchen,Meesho,6528,4.6,5,32,5
Microwave Oven Model 45,Kitchen,Meesho,6665,4.7,1,35,6
Toaster Model 46,Kitchen,Meesho,6802,4.8,2,38,7
Electric Kettle Model 47,Kitchen,Meesho,6939,4.9,3,41,8
Juicer Model 48,Kitchen,Meesho,7076,3.8,4,44,9
Coffee Maker Model 49,Kitchen,Meesho,7213,3.9,5,47,10
Chopper Model 50,Kitchen,Meesho,7350,4.0,1,0,1
Mixer Grinder Model 1,Kitchen,Nykaa,637,3.9,2,3,2
Air Fryer Model 2,Kitchen,Nykaa,774,4.0,3,6,3
Rice Cooker Model 3,Kitchen,Nykaa,911,4.1,4,9,4
Induction Stove Model 4,Kitchen,Nykaa,1048,4.2,5,12,5
Microwave Oven Model 5,Kitchen,Nykaa,1185,4.3,1,15,6
Toaster Model 6,Kitchen,Nykaa,1322,4.4,2,18,7
Electric Kettle Model 7,Kitchen,Nykaa,1459,4.5,3,21,8
Juicer Model 8,Kitchen,Nykaa,1596,4.6,4,24,9
Coffee Maker Model 9,Kitchen,Nykaa,1733,4.7,5,27,10
Chopper Model 10,Kitchen,Nykaa,1870,4.8,1,30,1
Mixer Grinder Model 11,Kitchen,Nykaa,2007,4.9,2,33,2
Air Fryer Model 12,Kitchen,Nykaa,2144,3.8,3,36,3
Rice Cooker Model 13,Kitchen,Nykaa,2281,3.9,4,39,4
Induction Stove Model 14,Kitchen,Nykaa,2418,4.0,5,42,5
Microwave Oven Model 15,Kitchen,Nykaa,2555,4.1,1,45,6
Toaster Model 16,Kitchen,Nykaa,2692,4.2,2,48,7
Electric Kettle Model 17,Kitchen,Nykaa,2829,4.3,3,1,8
Juicer Model 18,Kitchen,Nykaa,2966,4.4,4,4,9
Coffee Maker Model 19,Kitchen,Nykaa,3103,4.5,5,7,10
Chopper Model 20,Kitchen,Nykaa,3240,4.6,1,10,1
Mixer Grinder Model 21,Kitchen,Nykaa,3377,4.7,2,13,2
Air Fryer Model 22,Kitchen,Nykaa,3514,4.8,3,16,3
Rice Cooker Model 23,Kitchen,Nykaa,3651,4.9,4,19,4
Induction Stove Model 24,Kitchen,Nykaa,3788,3.8,5,22,5
Microwave Oven Model 25,Kitchen,Nykaa,3925,3.9,1,25,6
Toaster Model 26,Kitchen,Nykaa,4062,4.0,2,28,7
Electric Kettle Model 27,Kitchen,Nykaa,4199,4.1,3,31,8
Juicer Model 28,Kitchen,Nykaa,4336,4.2,4,34,9
Coffee Maker Model 29,Kitchen,Nykaa,4473,4.3,5,37,10
Chopper Model 30,Kitchen,Nykaa,4610,4.4,1,40,1
Mixer Grinder Model 31,Kitchen,Nykaa,4747,4.5,2,43,2
Air Fryer Model 32,Kitchen,Nykaa,4884,4.6,3,46,3
Rice Cooker Model 33,Kitchen,Nykaa,5021,4.7,4,49,4
Induction Stove Model 34,Kitchen,Nykaa,5158,4.8,5,2,5
Microwave Oven Model 35,Kitchen,Nykaa,5295,4.9,1,5,6
Toaster Model 36,Kitchen,Nykaa,5432,3.8,2,8,7
Electric Kettle Model 37,Kitchen,Nykaa,5569,3.9,3,11,8
Juicer Model 38,Kitchen,Nykaa,5706,4.0,4,14,9
Coffee Maker Model 39,Kitchen,Nykaa,5843,4.1,5,17,10
Chopper Model 40,Kitchen,Nykaa,5980,4.2,1,20,1
Mixer Grinder Model 41,Kitchen,Nykaa,6117,4.3,2,23,2
Air Fryer Model 42,Kitchen,Nykaa,6254,4.4,3,26,3
Rice Cooker Model 43,Kitchen,Nykaa,6391,4.5,4,29,4
Induction Stove Model 44,Kitchen,Nykaa,6528,4.6,5,32,5
Microwave Oven Model 45,Kitchen,Nykaa,6665,4.7,1,35,6
Toaster Model 46,Kitchen,Nykaa,6802,4.8,2,38,7
Electric Kettle Model 47,Kitchen,Nykaa,6939,4.9,3,41,8
Juicer Model 48,Kitchen,Nykaa,7076,3.8,4,44,9
Coffee Maker Model 49,Kitchen,Nykaa,7213,3.9,5,47,10
Chopper Model 50,Kitchen,Nykaa,7350,4.0,1,0,1
Face Wash Model 1,Beauty,Amazon,637,3.9,2,3,2
Moisturizer Model 2,Beauty,Amazon,774,4.0,3,6,3
Sunscreen Model 3,Beauty,Amazon,911,4.1,4,9,4
Shampoo Model 4,Beauty,Amazon,1048,4.2,5,12,5
Conditioner Model 5,Beauty,Amazon,1185,4.3,1,15,6
Serum Model 6,Beauty,Amazon,1322,4.4,2,18,7
Lip Balm Model 7,Beauty,Amazon,1459,4.5,3,21,8
Body Lotion Model 8,Beauty,Amazon,1596,4.6,4,24,9
Face Cream Model 9,Beauty,Amazon,1733,4.7,5,27,10
Hair Oil Model 10,Beauty,Amazon,1870,4.8,1,30,1
Face Wash Model 11,Beauty,Amazon,2007,4.9,2,33,2
Moisturizer Model 12,Beauty,Amazon,2144,3.8,3,36,3
Sunscreen Model 13,Beauty,Amazon,2281,3.9,4,39,4
Shampoo Model 14,Beauty,Amazon,2418,4.0,5,42,5
Conditioner Model 15,Beauty,Amazon,2555,4.1,1,45,6
Serum Model 16,Beauty,Amazon,2692,4.2,2,48,7
Lip Balm Model 17,Beauty,Amazon,2829,4.3,3,1,8
Body Lotion Model 18,Beauty,Amazon,2966,4.4,4,4,9
Face Cream Model 19,Beauty,Amazon,3103,4.5,5,7,10
Hair Oil Model 20,Beauty,Amazon,3240,4.6,1,10,1
Face Wash Model 21,Beauty,Amazon,3377,4.7,2,13,2
Moisturizer Model 22,Beauty,Amazon,3514,4.8,3,16,3
Sunscreen Model 23,Beauty,Amazon,3651,4.9,4,19,4
Shampoo Model 24,Beauty,Amazon,3788,3.8,5,22,5
Conditioner Model 25,Beauty,Amazon,3925,3.9,1,25,6
Serum Model 26,Beauty,Amazon,4062,4.0,2,28,7
Lip Balm Model 27,Beauty,Amazon,4199,4.1,3,31,8
Body Lotion Model 28,Beauty,Amazon,4336,4.2,4,34,9
Face Cream Model 29,Beauty,Amazon,4473,4.3,5,37,10
Hair Oil Model 30,Beauty,Amazon,4610,4.4,1,40,1
Face Wash Model 31,Beauty,Amazon,4747,4.5,2,43,2
Moisturizer Model 32,Beauty,Amazon,4884,4.6,3,46,3
Sunscreen Model 33,Beauty,Amazon,5021,4.7,4,49,4
Shampoo Model 34,Beauty,Amazon,5158,4.8,5,2,5
Conditioner Model 35,Beauty,Amazon,5295,4.9,1,5,6
Serum Model 36,Beauty,Amazon,5432,3.8,2,8,7
Lip Balm Model 37,Beauty,Amazon,5569,3.9,3,11,8
Body Lotion Model 38,Beauty,Amazon,5706,4.0,4,14,9
Face Cream Model 39,Beauty,Amazon,5843,4.1,5,17,10
Hair Oil Model 40,Beauty,Amazon,5980,4.2,1,20,1
Face Wash Model 41,Beauty,Amazon,6117,4.3,2,23,2
Moisturizer Model 42,Beauty,Amazon,6254,4.4,3,26,3
Sunscreen Model 43,Beauty,Amazon,6391,4.5,4,29,4
Shampoo Model 44,Beauty,Amazon,6528,4.6,5,32,5
